x,pdf
1.2542542542542543,0.5735641035022214
1.2612612612612615,0.571604760474308
1.2682682682682684,0.5696059908104837
1.2752752752752754,0.5675684484928982
1.2822822822822824,0.5654927893348711
1.2892892892892895,0.5633796708007857
1.2962962962962965,0.5612297518271242
1.3033033033033035,0.5590436926446957
1.3103103103103104,0.5568221546021076
1.3173173173173174,0.5545657999905321
1.3243243243243246,0.552275291869815
1.3313313313313315,0.5499512938959769
1.3383383383383385,0.5475944701501524
1.3453453453453454,0.5452054849690143
1.3523523523523524,0.5427850027767287
1.3593593593593596,0.5403336879184829
1.3663663663663665,0.537852204495632
1.3733733733733735,0.5353412162025034
1.3803803803803805,0.5328013861649022
1.3873873873873876,0.5302333767803574
1.3943943943943946,0.5276378495601449
1.4014014014014016,0.5250154649731292
1.4084084084084085,0.5223668822914569
1.4154154154154155,0.5196927594381401
1.4224224224224227,0.5169937528365608
1.4294294294294296,0.5142705172619345
1.4364364364364366,0.5115237056947597
1.4434434434434436,0.508753969176289
1.4504504504504505,0.5059619566660484
1.4574574574574577,0.5031483149014346
1.4644644644644647,0.5003136882594217
1.4714714714714716,0.49745871862039553
1.4784784784784786,0.4945840452341493
1.4854854854854858,0.4916903045880618
1.4924924924924927,0.4887781302774795
1.4994994994994997,0.48584815287832694
1.5065065065065066,0.48290099982196666
1.5135135135135136,0.47993729527232676
1.5205205205205208,0.4769576600053152
1.5275275275275277,0.47396271129054046
1.5345345345345347,0.4709530627753519
1.5415415415415417,0.4679293243712178
1.5485485485485486,0.46489210214245413
1.5555555555555558,0.4618419981973177
1.5625625625625628,0.45877961058147537
1.5695695695695697,0.45570553317386103
1.5765765765765767,0.45262035558492947
1.5835835835835839,0.44952466305731775
1.5905905905905908,0.4464190363689188
1.5975975975975978,0.4433040517383776
1.6046046046046047,0.44018028073301324
1.6116116116116117,0.43704829017917274
1.6186186186186189,0.43390864207502017
1.6256256256256258,0.4307618935057623
1.6326326326326328,0.427608596561316
1.6396396396396398,0.4244492982564138
1.6466466466466467,0.42128454045315045
1.653653653653654,0.418114859785968
1.6606606606606609,0.41494078758907693
1.6676676676676678,0.411762849826311
1.6746746746746748,0.4085815670234114
1.681681681681682,0.40539745420273504
1.688688688688689,0.40221102082038007
1.695695695695696,0.3990227707057254
1.7027027027027029,0.39583320200337124
1.7097097097097098,0.39264280711747673
1.716716716716717,0.3894520726584829
1.723723723723724,0.38626147939221095
1.730730730730731,0.38307150219132535
1.7377377377377379,0.37988260998915013
1.7447447447447448,0.376695265735824
1.751751751751752,0.37350992635678343
1.758758758758759,0.37032704271355643
1.765765765765766,0.3671470595668562
1.772772772772773,0.36397041554195386
1.77977977977978,0.3607975430963183
1.786786786786787,0.357628868489504
1.793793793793794,0.35446481175526884
1.800800800800801,0.35130578667590423
1.807807807807808,0.34815220075875913
1.814814814814815,0.3450044552149355
1.821821821821822,0.34186294494013864
1.828828828828829,0.33872805849765836
1.835835835835836,0.33560017810346104
1.8428428428428432,0.33247967961337005
1.8498498498498501,0.32936693251231314
1.856856856856857,0.3262622999056096
1.863863863863864,0.3231661385122806
1.870870870870871,0.32007879866035066
1.8778778778778782,0.3170006242841219
1.8848848848848851,0.3139319529233929
1.891891891891892,0.3108731157245955
1.898898898898899,0.30782443744382865
1.905905905905906,0.30478623645175656
1.9129129129129132,0.3017588247403492
1.9199199199199202,0.2987425079314362
1.9269269269269271,0.29573758528704486
1.933933933933934,0.2927443497214998
1.9409409409409413,0.2897630878152493
1.9479479479479482,0.2867940798303956
1.9549549549549552,0.2838375997278969
1.9619619619619622,0.28089391518641293
1.9689689689689691,0.2779632876227667
1.9759759759759763,0.2750459722139897
1.9829829829829833,0.27214221792092386
1.9899899899899902,0.26925226751334763
1.9969969969969972,0.2663763575965983
2.0040040040040044,0.2635147186396595
2.011011011011011,0.26066757500468357
2.0180180180180183,0.25783514497791565
2.0250250250250255,0.2550176408019954
2.032032032032032,0.25221526870959715
2.0390390390390394,0.24942822895838349
2.046046046046046,0.2466567158672404
2.0530530530530533,0.24390091785375928
2.0600600600600605,0.24116101747294102
2.067067067067067,0.2384371914570838
2.0740740740740744,0.2357296107568293
2.081081081081081,0.233038440583334
2.0880880880880883,0.23036384045153213
2.0950950950950955,0.2277059642244651
2.1021021021021022,0.22506496015863828
2.1091091091091094,0.22244097095038112
2.116116116116116,0.2198341337831773
2.1231231231231233,0.2172445803759302
2.1301301301301305,0.21467243703214026
2.1371371371371373,0.2121178246899572
2.1441441441441444,0.20958085897307815
2.151151151151151,0.20706165024246467
2.1581581581581584,0.20456030364884134
2.1651651651651656,0.20207691918595397
2.1721721721721723,0.19961159174455056
2.1791791791791795,0.1971644111670581
2.1861861861861867,0.19473546230292665
2.1931931931931934,0.19232482506460802
2.2002002002002006,0.18993257448414222
2.2072072072072073,0.18755878077032276
2.2142142142142145,0.18520350936640897
2.2212212212212217,0.18286682100836127
2.2282282282282284,0.1805487717835663
2.2352352352352356,0.17824941319002666
2.2422422422422423,0.1759687921959883
2.2492492492492495,0.17370695129997268
2.2562562562562567,0.17146392859119441
2.2632632632632634,0.16923975781032896
2.2702702702702706,0.1670344684106096
2.2772772772772774,0.16484808561922534
2.2842842842842845,0.1626806304989915
2.2912912912912917,0.1605321200102714
2.2982982982982985,0.15840256707311903
2.3053053053053056,0.1562919806296205
2.3123123123123124,0.15420036570640955
2.3193193193193196,0.1521277234773285
2.3263263263263267,0.15007405132621757
2.3333333333333335,0.1480393429098008
2.3403403403403407,0.14602358822065042
2.3473473473473474,0.1440267736502058
2.3543543543543546,0.14204888205182112
2.3613613613613618,0.14008989280382333
2.3683683683683685,0.1381497818725555
2.3753753753753757,0.13622852187538473
2.382382382382383,0.13432608214365446
2.3893893893893896,0.1324424287855582
2.396396396396397,0.13057752474891465
2.4034034034034035,0.12873132988382635
2.4104104104104107,0.12690380100519802
2.417417417417418,0.1250948919550994
2.4244244244244246,0.12330455366495002
2.431431431431432,0.12153273421750939
2.4384384384384385,0.11977937890865432
2.4454454454454457,0.11804443030892402
2.452452452452453,0.11632782832481835
2.4594594594594597,0.11462951025982847
2.466466466466467,0.11294941087518631
2.4734734734734736,0.11128746245031614
2.4804804804804808,0.10964359484297047
2.487487487487488,0.10801773554903789
2.4944944944944947,0.10640980976200493
2.501501501501502,0.10481974043205909
2.5085085085085086,0.10324744832481851
2.5155155155155158,0.10169285207967406
2.522522522522523,0.10015586826773093
2.5295295295295297,0.09863641144933633
2.536536536536537,0.09713439423118006
2.5435435435435436,0.09564972732295787
2.550550550550551,0.09418231959358292
2.557557557557558,0.09273207812693642
2.5645645645645647,0.09129890827714457
2.571571571571572,0.08988271372337174
2.578578578578579,0.08848339652412013
2.585585585585586,0.08710085717102588
2.592592592592593,0.08573499464214039
2.5995995995995997,0.08438570645469075
2.606606606606607,0.08305288871730783
2.613613613613614,0.08173643618171482
2.620620620620621,0.08043624229386855
2.627627627627628,0.07915219924454434
2.6346346346346348,0.0778841980193593
2.641641641641642,0.07663212844822524
2.648648648648649,0.07539587925422532
2.655655655655656,0.07417533810190882
2.662662662662663,0.07297039164499633
2.66966966966967,0.07178092557349246
2.676676676676677,0.07060682466019819
2.683683683683684,0.06944797280661978
2.690690690690691,0.0683042530882693
2.697697697697698,0.06717554779935138
2.704704704704705,0.06606173849683451
2.711711711711712,0.06496270604390149
2.718718718718719,0.06387833065277612
2.725725725725726,0.06280849192692431
2.732732732732733,0.06175306890262482
2.7397397397397403,0.06071194008990979
2.746746746746747,0.059684983512871305
2.753753753753754,0.05867207674933209
2.760760760760761,0.05767309696988094
2.767767767767768,0.05668792097626856
2.7747747747747753,0.055716425239165916
2.781781781781782,0.054758485935282764
2.788788788788789,0.05381397898384552
2.795795795795796,0.05288278008243683
2.802802802802803,0.051964764742193574
2.8098098098098103,0.05105980832236682
2.816816816816817,0.050167786064242235
2.8238238238238242,0.049288573124423044
2.830830830830831,0.04842204460747581
2.837837837837838,0.04756807559794098
2.8448448448448453,0.04672654119171013
2.851851851851852,0.04589731652676992
2.8588588588588593,0.045080276813317235
2.865865865865866,0.04427529736324568
2.872872872872873,0.04348225361900684
2.8798798798798804,0.042701021181849506
2.886886886886887,0.04193147583943738
2.8938938938938943,0.04117349359285123
2.900900900900901,0.04042695068297662
2.907907907907908,0.03969172361628092
2.9149149149149154,0.03896768918998457
2.921921921921922,0.03825472451662764
2.9289289289289293,0.0375527070480382
2.9359359359359365,0.03686151459870506
2.9429429429429432,0.03618102536855917
2.9499499499499504,0.035511117965168704
2.956956956956957,0.03485167142535144
2.9639639639639643,0.034202565236209764
2.9709709709709715,0.033563679355592464
2.9779779779779783,0.032934894231988594
2.9849849849849854,0.032316090823858244
2.991991991991992,0.03170715061840527
2.9989989989989994,0.03110795564979745
3.0060060060060065,0.03051838851683901
3.0130130130130133,0.029938332400101443
3.0200200200200205,0.029367671078517555
3.027027027027027,0.02880628894544514
3.0340340340340344,0.02825407102420531
3.0410410410410416,0.027710902983101596
3.0480480480480483,0.027176671149925877
3.0550550550550555,0.026651262525956707
3.062062062062062,0.026134564799456438
3.0690690690690694,0.025626466358673113
3.0760760760760766,0.02512685630435317
3.0830830830830833,0.02463562446177158
3.0900900900900905,0.02415266139228523
3.0970970970970972,0.023677858404416344
3.1041041041041044,0.023211107564471936
3.1111111111111116,0.022752301706706054
3.1181181181181183,0.02230133444303117
3.1251251251251255,0.021858100172285143
3.1321321321321327,0.021422494089060527
3.1391391391391394,0.020994412192102546
3.1461461461461466,0.020573751292282522
3.1531531531531534,0.02016040902015336
3.1601601601601605,0.01975428383309363
3.1671671671671677,0.01935527502204704
3.1741741741741745,0.018963282717863867
3.1811811811811816,0.018578207897251165
3.1881881881881884,0.018199952388338252
3.1951951951951956,0.017828418875864303
3.2022022022022028,0.01746351090599472
3.2092092092092095,0.017105132890772975
3.2162162162162167,0.016753190112214506
3.2232232232232234,0.016407588726049454
3.2302302302302306,0.016068235765120942
3.2372372372372378,0.015735039142445267
3.2442442442442445,0.015407907653941053
3.2512512512512517,0.01508675098083365
3.2582582582582584,0.014771479691741354
3.2652652652652656,0.01446200524445037
3.272272272272273,0.014158239987384576
3.2792792792792795,0.013860097160776928
3.2862862862862867,0.013567490897548908
3.2932932932932935,0.01328033622390431
3.3003003003003006,0.01299854905964397
3.307307307307308,0.012722046218207677
3.3143143143143146,0.012450745406449666
3.3213213213213217,0.0121845652241539
3.328328328328329,0.011923425163295443
3.3353353353353357,0.011667245607054092
3.342342342342343,0.011415947828586485
3.3493493493493496,0.011169453989562648
3.3563563563563568,0.010927687138473143
3.363363363363364,0.010690571208712836
3.3703703703703707,0.010458031016447066
3.377377377377378,0.010229992258266346
3.3843843843843846,0.010006381508635247
3.391391391391392,0.009787126217141241
3.398398398398399,0.009572154705549408
3.4054054054054057,0.009361396164668443
3.412412412412413,0.009154780651033681
3.4194194194194196,0.008952239083412717
3.426426426426427,0.008753703239138932
3.433433433433434,0.008559105750278536
3.4404404404404407,0.008368380099636313
3.447447447447448,0.008181460616605475
3.4544544544544546,0.00799828247286673
3.461461461461462,0.007818781677941792
3.468468468468469,0.007642895074606375
3.4754754754754758,0.007470560334167725
3.482482482482483,0.007301715951611565
3.4894894894894897,0.00713630124062338
3.496496496496497,0.006974256328488884
3.503503503503504,0.006815522150878267
3.5105105105105108,0.006660040446519066
3.517517517517518,0.0065077537517621385
3.524524524524525,0.006358605395045231
3.531531531531532,0.006212539491258754
3.538538538538539,0.006069500936017961
3.545545545545546,0.0059294353998459535
3.552552552552553,0.005792289322271726
3.55955955955956,0.005658009905847373
3.566566566566567,0.005526545110088609
3.573573573573574,0.005397843645342585
3.580580580580581,0.005271854966586973
3.587587587587588,0.005148529267164158
3.594594594594595,0.005027817472454387
3.601601601601602,0.004909671233491573
3.608608608608609,0.004794042920525449
3.615615615615616,0.0046808856165336124
3.622622622622623,0.004570153110687018
3.62962962962963,0.00446179989177238
3.636636636636637,0.004355781141574771
3.643643643643644,0.004252052728223865
3.650650650650651,0.004150571199506935
3.657657657657658,0.004051293776151809
3.6646646646646652,0.003954178345082936
3.671671671671672,0.0038591834526535054
3.678678678678679,0.003766268297856627
3.6856856856856863,0.0036753927255184686
3.692692692692693,0.003586517219476164
3.6996996996997003,0.003499602895743174
3.706706706706707,0.0034146114956649697
3.713713713713714,0.0033315053790674777
3.7207207207207214,0.0032502475174009224
3.727727727727728,0.0031708014868816166
3.7347347347347353,0.003093131461633937
3.741741741741742,0.003017202206835152
3.748748748748749,0.002942979071865099
3.7557557557557564,0.002870427983463129
3.762762762762763,0.002799515438894489
3.7697697697697703,0.0027302084991281143
3.776776776776777,0.002662474782028122
3.783783783783784,0.0025962824555607862
3.7907907907907914,0.0025316002310190253
3.797797797797798,0.0024683973562663318
3.8048048048048053,0.0024066436090017925
3.811811811811812,0.0023463092900482038
3.8188188188188192,0.0022873652166647746
3.8258258258258264,0.002229782715886177
3.832832832832833,0.0021735336178895564
3.8398398398398403,0.002118590249390913
3.846846846846847,0.002064925427072571
3.8538538538538543,0.0020125124510429354
3.8608608608608614,0.0019613250983300727
3.867867867867868,0.001911337616410423
3.8748748748748754,0.0018625247167738449
3.8818818818818825,0.0018148615685263823
3.8888888888888893,0.0017683237920318106
3.8958958958958965,0.0017228874525931051
3.902902902902903,0.0016785290541750635
3.9099099099099104,0.0016352255331689197
3.9169169169169176,0.001592954252200138
3.9239239239239243,0.0015516929939802442
3.9309309309309315,0.0015114199552035805
3.9379379379379382,0.0014721137404899974
3.9449449449449454,0.001433753356374104
3.9519519519519526,0.0013963182053420545
3.9589589589589593,0.0013597880799165163
3.9659659659659665,0.001324143156790491
3.9729729729729732,0.001289363991010805
3.9799799799799804,0.001255431510211701
3.9869869869869876,0.0012223270088992995
3.9939939939939944,0.001190032142787379
4.0010010010010015,0.0011585289231849979
4.008008008008009,0.0011277997114365272
4.015015015015016,0.0010978272134144294
4.022022022022022,0.0010685944740652827
4.029029029029029,0.0010400848720093895
4.036036036036037,0.0010122821141943597
4.043043043043044,0.0009851702306029545
4.050050050050051,0.0009587335690154683
4.057057057057057,0.0009329567898269797
4.064064064064064,0.000907824860919602
4.071071071071072,0.000883323052590041
4.078078078078079,0.0008594369325325435
4.085085085085086,0.0008361523608774366
4.092092092092092,0.0008134554852853684
4.099099099099099,0.0007913327360973393
4.106106106106107,0.0007697708215406098
4.113113113113114,0.0007487567229905166
4.120120120120121,0.0007282776902882182
4.127127127127127,0.000708321237114396
4.134134134134134,0.0006888751364188629
4.141141141141142,0.0006699274159060563
4.148148148148149,0.0006514663535763409
4.155155155155156,0.0006334804733230298
4.162162162162162,0.0006159585405850523
4.1691691691691695,0.0005988895580551006
4.176176176176177,0.0005822627614431689
4.183183183183184,0.0005660676152952815
4.190190190190191,0.0005502938088672409
4.197197197197197,0.0005349312520532387
4.2042042042042045,0.0005199700713690753
4.211211211211212,0.0005054006059898034
4.218218218218219,0.0004912134038415283
4.225225225225226,0.0004773992177471325
4.232232232232232,0.000463949001625642
4.2392392392392395,0.00045085390674496663
4.246246246246247,0.00043810527802772416
4.253253253253254,0.00042569465040982805
4.260260260260261,0.00041361374525153953
4.267267267267267,0.00040185446680063937
4.2742742742742745,0.00039040889870739867
4.281281281281282,0.0003792693005909891
4.288288288288289,0.00036842810465697294
4.295295295295296,0.00035787791236551706
4.302302302302302,0.0003476114911499296
4.3093093093093096,0.0003376217711851609
4.316316316316317,0.0003279018422058668
4.323323323323324,0.00031844495037361615
4.330330330330331,0.0003092444951928636
4.337337337337337,0.0003002940264752405
4.344344344344345,0.00029158724135177017
4.351351351351352,0.0002831179813325663
4.358358358358359,0.0002748802294135753
4.365365365365366,0.00026686810722994223
4.372372372372373,0.0002590758722555327
4.37937937937938,0.0002514979150481843
4.386386386386387,0.0002441287565402196
4.393393393393394,0.00023696304537377586
4.400400400400401,0.0002299955552804811
4.407407407407408,0.00022322118250501252
4.414414414414415,0.0002166349432720869
4.421421421421422,0.00021023197129638776
4.428428428428429,0.0002040075153349849
4.435435435435436,0.00019795693678175143
4.442442442442443,0.00019207570730330966
4.44944944944945,0.00018635940651603536
4.456456456456457,0.00018080371970362777
4.463463463463464,0.0001754044355747824
4.470470470470471,0.00017015744406047312
4.477477477477478,0.00016505873415036297
4.484484484484485,0.0001601043917678727
4.491491491491492,0.00015529059768341506
4.498498498498499,0.00015061362546531907
4.505505505505506,0.00014606983946796175
4.512512512512513,0.0001416556928566213
4.51951951951952,0.00013736772566858368
4.526526526526527,0.0001332025629100109
4.533533533533534,0.0001291569126881028
4.540540540540541,0.00012522756437807064
4.547547547547548,0.00012141138682444438
4.554554554554555,0.00011770532657624964
4.561561561561562,0.00011410640615557134
4.568568568568569,0.00011061172235904404
4.575575575575576,0.00010721844459179215
4.582582582582583,0.00010392381323335985
4.58958958958959,0.00010072513803516585
4.596596596596597,9.761979654902147e-05
4.603603603603604,9.460523258625431e-05
4.610610610610611,9.167895470698258e-05
4.6176176176176185,8.883853473908346e-05
4.624624624624625,8.608160632641122e-05
4.631631631631632,8.340586350581323e-05
4.638638638638639,8.08090593125046e-05
4.645645645645646,7.828900441335699e-05
4.6526526526526535,7.584356576766495e-05
4.65965965965966,7.347066531495998e-05
4.666666666666667,7.11682786894356e-05
4.673673673673674,6.893443396056392e-05
4.680680680680681,6.676721039947439e-05
4.6876876876876885,6.466473727067777e-05
4.694694694694695,6.262519264872147e-05
4.701701701701702,6.064680225936095e-05
4.708708708708709,5.872783834484293e-05
4.715715715715716,5.6866618552893775e-05
4.7227227227227235,5.506150484901335e-05
4.729729729729731,5.331090245168034e-05
4.736736736736737,5.1613258790076515e-05
4.743743743743744,4.9967062483937496e-05
4.750750750750751,4.837084234515779e-05
4.7577577577577586,4.682316640075641e-05
4.764764764764766,4.532264093683931e-05
4.771771771771772,4.3867909563182786e-05
4.778778778778779,4.245765229806913e-05
4.785785785785786,4.109058467301945e-05
4.792792792792794,3.9765456857056874e-05
4.799799799799801,3.848105280015216e-05
4.806806806806807,3.723618939550126e-05
4.813813813813814,3.602971566028613e-05
4.820820820820821,3.486051193458527e-05
4.827827827827829,3.3727489098088714e-05
4.834834834834836,3.262958780429306e-05
4.841841841841842,3.156577773184417e-05
4.848848848848849,3.053505685270509e-05
4.855855855855856,2.9536450716832945e-05
4.862862862862864,2.8569011753045088e-05
4.869869869869871,2.763181858576857e-05
4.876876876876877,2.6723975367365323e-05
4.883883883883884,2.5844611125729298e-05
4.8908908908908915,2.4992879126863047e-05
4.897897897897899,2.4167956252134864e-05
4.904904904904906,2.3369042389931307e-05
4.911911911911912,2.2595359841420075e-05
4.918918918918919,2.1846152740140343e-05
4.9259259259259265,2.1120686485148486e-05
4.932932932932934,2.0418247187442593e-05
4.939939939939941,1.97381411294014e-05
4.946946946946947,1.9079694236972337e-05
4.953953953953954,1.8442251564348306e-05
4.9609609609609615,1.7825176790880505e-05
4.967967967967969,1.7227851729971728e-05
4.974974974974976,1.6649675849706165e-05
4.981981981981982,1.609006580497053e-05
4.988988988988989,1.554845498082641e-05
4.9959959959959965,1.502429304690071e-05
5.003003003003004,1.4517045522559031e-05
5.010010010010011,1.402619335263709e-05
5.017017017017017,1.3551232493504821e-05
5.024024024024024,1.3091673509242208e-05
5.0310310310310316,1.2647041177712832e-05
5.038038038038039,1.221687410631916e-05
5.045045045045046,1.1800724357233268e-05
5.052052052052052,1.1398157081896066e-05
5.059059059059059,1.1008750164583098e-05
5.066066066066067,1.0632093874840345e-05
5.073073073073074,1.0267790528592848e-05
5.080080080080081,9.91545415773709e-06
5.087087087087087,9.574710188028269e-06
5.094094094094094,9.245195125077866e-06
5.101101101101102,8.926556248282058e-06
5.108108108108109,8.618451312501218e-06
5.115115115115116,8.320548257317865e-06
5.122122122122123,8.032524923701183e-06
5.129129129129129,7.75406877791026e-06
5.136136136136137,7.4848766424715575e-06
5.143143143143144,7.22465443406902e-06
5.150150150150151,6.973116908188037e-06
5.157157157157158,6.729987410358231e-06
5.1641641641641645,6.49499763384237e-06
5.171171171171172,6.267887383621828e-06
5.178178178178179,6.048404346532592e-06
5.185185185185186,5.836303867407528e-06
5.192192192192193,5.631348731084472e-06
5.1991991991991995,5.433308950142103e-06
5.206206206206207,5.241961558228078e-06
5.213213213213214,5.057090408847428e-06
5.220220220220221,4.878485979480848e-06
5.227227227227228,4.70594518090598e-06
5.2342342342342345,4.539271171597059e-06
5.241241241241242,4.378273177080657e-06
5.248248248248249,4.222766314128473e-06
5.255255255255256,4.0725714196696096e-06
5.262262262262263,3.927514884308091e-06
5.2692692692692695,3.7874284903333877e-06
5.276276276276277,3.6521492541138293e-06
5.283283283283284,3.5215192727659644e-06
5.290290290290291,3.3953855749940763e-06
5.297297297297298,3.27359997599726e-06
5.3043043043043046,3.156018936343241e-06
5.311311311311312,3.042503424710128e-06
5.318318318318319,2.932918784400124e-06
5.325325325325326,2.8271346035303873e-06
5.332332332332333,2.7250245888090414e-06
5.33933933933934,2.6264664428060766e-06
5.346346346346347,2.5313417446306796e-06
5.353353353353354,2.4395358339290655e-06
5.360360360360361,2.3509376981180814e-06
5.367367367367368,2.2654398627723e-06
5.374374374374375,2.1829382850839534e-06
5.381381381381382,2.103332250316754e-06
5.388388388388389,2.026524271176878e-06
5.395395395395396,1.9524199900254652e-06
5.402402402402403,1.8809280838594021e-06
5.40940940940941,1.811960171988352e-06
5.416416416416417,1.74543072633782e-06
5.423423423423424,1.6812569843098194e-06
